area,item,year,yield,average_rain_fall_mm_per_year,avg_temp,pesticides_tonnes
Cameroon,Cassava,2008,140000,1604,25.42,882.13
Cameroon,Cassava,2009,139528,1604,25.54,813.77
Cameroon,Cassava,2010,140636,1604,25.7,1160.63
Cameroon,Cassava,2011,145720,1604,25.25,1372.47
Cameroon,Cassava,2012,115388,1604,25.18,1372.47
Cameroon,Cassava,2013,147894,1604,25.45,1372.47
Cameroon,Maize,1990,18543,1604,25.08,450.01
Cameroon,Maize,1991,19800,1604,24.99,99.09
Cameroon,Maize,1992,13974,1604,24.6,1137.56
Cameroon,Maize,1993,11267,1604,24.9,774.49
Cameroon,Maize,1994,11644,1604,24.93,411.42
Cameroon,Maize,1995,15450,1604,25.21,48.35
Cameroon,Maize,1996,18750,1604,25,180.08
Cameroon,Maize,1997,20267,1604,24.98,630.12
Cameroon,Maize,1998,18911,1604,25.66,258.02
Cameroon,Maize,1999,25907,1604,24.97,653
Cameroon,Maize,2000,24615,1604,24.88,545
Cameroon,Maize,2001,24404,1604,25.01,687
Cameroon,Maize,2002,20679,1604,25.26,815.79
Cameroon,Maize,2004,19166,1604,25.42,849.48
Cameroon,Maize,2005,21334,1604,25.36,829.59
Cameroon,Maize,2006,22224,1604,25.39,950.22
Cameroon,Maize,2007,20000,1604,25.49,918.88
Cameroon,Maize,2008,20000,1604,25.42,882.13
Cameroon,Maize,2009,19787,1604,25.54,813.77
Cameroon,Maize,2010,19741,1604,25.7,1160.63
Cameroon,Maize,2011,20240,1604,25.25,1372.47
Cameroon,Maize,2012,17152,1604,25.18,1372.47
Cameroon,Maize,2013,19787,1604,25.45,1372.47
Cameroon,Plantains and others,1990,51150,1604,25.08,450.01
Cameroon,Plantains and others,1991,53222,1604,24.99,99.09
Cameroon,Plantains and others,1992,54632,1604,24.6,1137.56
Cameroon,Plantains and others,1993,56000,1604,24.9,774.49
Cameroon,Plantains and others,1994,55053,1604,24.93,411.42
Cameroon,Plantains and others,1995,54365,1604,25.21,48.35
Cameroon,Plantains and others,1996,55603,1604,25,180.08
Cameroon,Plantains and others,1997,56426,1604,24.98,630.12
Cameroon,Plantains and others,1998,67958,1604,25.66,258.02
Cameroon,Plantains and others,1999,61102,1604,24.97,653
Cameroon,Plantains and others,2000,61323,1604,24.88,545
Cameroon,Plantains and others,2001,62064,1604,25.01,687
Cameroon,Plantains and others,2002,53209,1604,25.26,815.79
Cameroon,Plantains and others,2004,53312,1604,25.42,849.48
Cameroon,Plantains and others,2005,79720,1604,25.36,829.59
Cameroon,Plantains and others,2006,79860,1604,25.39,950.22
Cameroon,Plantains and others,2007,120619,1604,25.49,918.88
Cameroon,Plantains and others,2008,120000,1604,25.42,882.13
Cameroon,Plantains and others,2009,119671,1604,25.54,813.77
Cameroon,Plantains and others,2010,122250,1604,25.7,1160.63
Cameroon,Plantains and others,2011,110857,1604,25.25,1372.47
Cameroon,Plantains and others,2012,108526,1604,25.18,1372.47
Cameroon,Plantains and others,2013,119444,1604,25.45,1372.47
Cameroon,Potatoes,1990,16142,1604,25.08,450.01
Cameroon,Potatoes,1991,16875,1604,24.99,99.09
Cameroon,Potatoes,1992,20500,1604,24.6,1137.56
Cameroon,Potatoes,1993,21111,1604,24.9,774.49
Cameroon,Potatoes,1994,19811,1604,24.93,411.42
Cameroon,Potatoes,1995,20588,1604,25.21,48.35
Cameroon,Potatoes,1996,29064,1604,25,180.08
Cameroon,Potatoes,1997,40329,1604,24.98,630.12
Cameroon,Potatoes,1998,53198,1604,25.66,258.02
Cameroon,Potatoes,1999,60031,1604,24.97,653
Cameroon,Potatoes,2000,59044,1604,24.88,545
Cameroon,Potatoes,2001,51674,1604,25.01,687
Cameroon,Potatoes,2002,39452,1604,25.26,815.79
Cameroon,Potatoes,2004,31159,1604,25.42,849.48
Cameroon,Potatoes,2005,25900,1604,25.36,829.59
Cameroon,Potatoes,2006,27330,1604,25.39,950.22
Cameroon,Potatoes,2007,26587,1604,25.49,918.88
Cameroon,Potatoes,2008,26367,1604,25.42,882.13
Cameroon,Potatoes,2009,28754,1604,25.54,813.77
Cameroon,Potatoes,2010,44088,1604,25.7,1160.63
Cameroon,Potatoes,2011,73940,1604,25.25,1372.47
Cameroon,Potatoes,2012,103444,1604,25.18,1372.47
Cameroon,Potatoes,2013,133560,1604,25.45,1372.47
Cameroon,"Rice, paddy",1990,49999,1604,25.08,450.01
Cameroon,"Rice, paddy",1991,36400,1604,24.99,99.09
Cameroon,"Rice, paddy",1992,35000,1604,24.6,1137.56
Cameroon,"Rice, paddy",1993,29000,1604,24.9,774.49
Cameroon,"Rice, paddy",1994,31423,1604,24.93,411.42
Cameroon,"Rice, paddy",1995,31307,1604,25.21,48.35
Cameroon,"Rice, paddy",1996,31391,1604,25,180.08
Cameroon,"Rice, paddy",1997,33636,1604,24.98,630.12
Cameroon,"Rice, paddy",1998,35467,1604,25.66,258.02
Cameroon,"Rice, paddy",1999,33095,1604,24.97,653
Cameroon,"Rice, paddy",2000,30103,1604,24.88,545
Cameroon,"Rice, paddy",2001,30242,1604,25.01,687
Cameroon,"Rice, paddy",2002,11137,1604,25.26,815.79
Cameroon,"Rice, paddy",2004,12416,1604,25.42,849.48
Cameroon,"Rice, paddy",2005,12971,1604,25.36,829.59
Cameroon,"Rice, paddy",2006,12905,1604,25.39,950.22
Cameroon,"Rice, paddy",2007,10000,1604,25.49,918.88
Cameroon,"Rice, paddy",2008,10000,1604,25.42,882.13
Cameroon,"Rice, paddy",2009,27475,1604,25.54,813.77
Cameroon,"Rice, paddy",2010,10936,1604,25.7,1160.63
Cameroon,"Rice, paddy",2011,13464,1604,25.25,1372.47
Cameroon,"Rice, paddy",2012,14217,1604,25.18,1372.47
Cameroon,"Rice, paddy",2013,11641,1604,25.45,1372.47
Cameroon,Sorghum,1990,8489,1604,25.08,450.01
Cameroon,Sorghum,1991,7692,1604,24.99,99.09
Cameroon,Sorghum,1992,7600,1604,24.6,1137.56
Cameroon,Sorghum,1993,7647,1604,24.9,774.49
Cameroon,Sorghum,1994,7292,1604,24.93,411.42
Cameroon,Sorghum,1995,8679,1604,25.21,48.35
Cameroon,Sorghum,1996,8910,1604,25,180.08
Cameroon,Sorghum,1997,8889,1604,24.98,630.12
Cameroon,Sorghum,1998,9955,1604,25.66,258.02
Cameroon,Sorghum,1999,11239,1604,24.97,653
Cameroon,Sorghum,2000,12000,1604,24.88,545
Cameroon,Sorghum,2001,12024,1604,25.01,687
Cameroon,Sorghum,2002,14129,1604,25.26,815.79
Cameroon,Sorghum,2004,12654,1604,25.42,849.48
Cameroon,Sorghum,2005,13173,1604,25.36,829.59
Cameroon,Sorghum,2006,12561,1604,25.39,950.22
Cameroon,Sorghum,2007,14397,1604,25.49,918.88
Cameroon,Sorghum,2008,14323,1604,25.42,882.13
Cameroon,Sorghum,2009,14085,1604,25.54,813.77
Cameroon,Sorghum,2010,14257,1604,25.7,1160.63
Cameroon,Sorghum,2011,15038,1604,25.25,1372.47
Cameroon,Sorghum,2012,14883,1604,25.18,1372.47
Cameroon,Sorghum,2013,15074,1604,25.45,1372.47
Cameroon,Soybeans,1990,6000,1604,25.08,450.01
Cameroon,Soybeans,1991,6034,1604,24.99,99.09
Cameroon,Soybeans,1992,6061,1604,24.6,1137.56
Cameroon,Soybeans,1993,6000,1604,24.9,774.49
Cameroon,Soybeans,1994,6026,1604,24.93,411.42
Cameroon,Soybeans,1995,6203,1604,25.21,48.35
Cameroon,Soybeans,1996,6220,1604,25,180.08
Cameroon,Soybeans,1997,6235,1604,24.98,630.12
Cameroon,Soybeans,1998,6250,1604,25.66,258.02
Cameroon,Soybeans,1999,6373,1604,24.97,653
Cameroon,Soybeans,2000,6375,1604,24.88,545
Cameroon,Soybeans,2001,6193,1604,25.01,687
Cameroon,Soybeans,2002,5611,1604,25.26,815.79
Cameroon,Soybeans,2004,5866,1604,25.42,849.48
Cameroon,Soybeans,2005,6131,1604,25.36,829.59
Cameroon,Soybeans,2006,6226,1604,25.39,950.22
Cameroon,Soybeans,2007,12002,1604,25.49,918.88
Cameroon,Soybeans,2008,11999,1604,25.42,882.13
Cameroon,Soybeans,2009,8310,1604,25.54,813.77
Cameroon,Soybeans,2010,8437,1604,25.7,1160.63
Cameroon,Soybeans,2011,8276,1604,25.25,1372.47
Cameroon,Soybeans,2012,13980,1604,25.18,1372.47
Cameroon,Soybeans,2013,13228,1604,25.45,1372.47
Cameroon,Sweet potatoes,1990,78150,1604,25.08,450.01
Cameroon,Sweet potatoes,1991,63103,1604,24.99,99.09
Cameroon,Sweet potatoes,1992,62643,1604,24.6,1137.56
Cameroon,Sweet potatoes,1993,62183,1604,24.9,774.49
Cameroon,Sweet potatoes,1994,61724,1604,24.93,411.42
Cameroon,Sweet potatoes,1995,61264,1604,25.21,48.35
Cameroon,Sweet potatoes,1996,60681,1604,25,180.08
Cameroon,Sweet potatoes,1997,65306,1604,24.98,630.12
Cameroon,Sweet potatoes,1998,74780,1604,25.66,258.02
Cameroon,Sweet potatoes,1999,65895,1604,24.97,653
Cameroon,Sweet potatoes,2000,64578,1604,24.88,545
Cameroon,Sweet potatoes,2001,64856,1604,25.01,687
Cameroon,Sweet potatoes,2002,45554,1604,25.26,815.79
Cameroon,Sweet potatoes,2004,41558,1604,25.42,849.48
Cameroon,Sweet potatoes,2005,67586,1604,25.36,829.59
Cameroon,Sweet potatoes,2006,66603,1604,25.39,950.22
Cameroon,Sweet potatoes,2007,55032,1604,25.49,918.88
Cameroon,Sweet potatoes,2008,59989,1604,25.42,882.13
Cameroon,Sweet potatoes,2009,54288,1604,25.54,813.77
Cameroon,Sweet potatoes,2010,54179,1604,25.7,1160.63
Cameroon,Sweet potatoes,2011,49900,1604,25.25,1372.47
Cameroon,Sweet potatoes,2012,60000,1604,25.18,1372.47
Cameroon,Sweet potatoes,2013,54288,1604,25.45,1372.47
Cameroon,Wheat,1990,15000,1604,25.08,450.01
Cameroon,Wheat,1991,12863,1604,24.99,99.09
Cameroon,Wheat,1992,12884,1604,24.6,1137.56
Cameroon,Wheat,1993,12904,1604,24.9,774.49
Cameroon,Wheat,1994,12937,1604,24.93,411.42
Cameroon,Wheat,1995,13098,1604,25.21,48.35
Cameroon,Wheat,1996,13333,1604,25,180.08
Cameroon,Wheat,1997,13264,1604,24.98,630.12
Cameroon,Wheat,1998,13279,1604,25.66,258.02
Cameroon,Wheat,1999,13294,1604,24.97,653
Cameroon,Wheat,2000,13309,1604,24.88,545
Cameroon,Wheat,2001,13325,1604,25.01,687
Cameroon,Wheat,2002,13340,1604,25.26,815.79
Cameroon,Wheat,2004,13373,1604,25.42,849.48
Cameroon,Wheat,2005,13390,1604,25.36,829.59
Cameroon,Wheat,2006,13408,1604,25.39,950.22
Cameroon,Wheat,2007,13426,1604,25.49,918.88
Cameroon,Wheat,2008,13444,1604,25.42,882.13
Cameroon,Wheat,2009,13463,1604,25.54,813.77
Cameroon,Wheat,2010,13846,1604,25.7,1160.63
Cameroon,Wheat,2011,13971,1604,25.25,1372.47
Cameroon,Wheat,2012,12308,1604,25.18,1372.47
Cameroon,Wheat,2013,12879,1604,25.45,1372.47
Cameroon,Yams,1990,39310,1604,25.08,450.01
Cameroon,Yams,1991,50000,1604,24.99,99.09
Cameroon,Yams,1992,55238,1604,24.6,1137.56
Cameroon,Yams,1993,60000,1604,24.9,774.49
Cameroon,Yams,1994,70588,1604,24.93,411.42
Cameroon,Yams,1995,71625,1604,25.21,48.35
Cameroon,Yams,1996,75000,1604,25,180.08
Cameroon,Yams,1997,78947,1604,24.98,630.12
Cameroon,Yams,1998,79360,1604,25.66,258.02
Cameroon,Yams,1999,93209,1604,24.97,653
Cameroon,Yams,2000,93662,1604,24.88,545
Cameroon,Yams,2001,94345,1604,25.01,687
Cameroon,Yams,2002,76643,1604,25.26,815.79
Cameroon,Yams,2004,76752,1604,25.42,849.48
Cameroon,Yams,2005,97814,1604,25.36,829.59
Cameroon,Yams,2006,100747,1604,25.39,950.22
Cameroon,Yams,2007,121002,1604,25.49,918.88
Cameroon,Yams,2008,121000,1604,25.42,882.13
Cameroon,Yams,2009,121205,1604,25.54,813.77
Cameroon,Yams,2010,111590,1604,25.7,1160.63
Cameroon,Yams,2011,101354,1604,25.25,1372.47
Cameroon,Yams,2012,112643,1604,25.18,1372.47
Cameroon,Yams,2013,103844,1604,25.45,1372.47
Canada,Maize,1990,68602,537,7.82,29568
Canada,Maize,1991,67098,537,7.89,29477.5
Canada,Maize,1992,56927,537,8.77,29387
Canada,Maize,1993,64241,537,7.69,29296.5
Canada,Maize,1994,73748,537,8.27,29206
Canada,Maize,1995,72528,537,8.49,32223.4
Canada,Maize,1996,69141,537,7.16,35240.8
Canada,Maize,1997,68702,537,8.23,38258.2
Canada,Maize,1998,80054,537,8.72,41275.6
Canada,Maize,1999,79747,537,7.69,44293
Canada,Maize,2000,62844,537,7.63,39667
Canada,Maize,2001,66187,537,7.77,38456
Canada,Maize,2002,70128,537,7.82,34226
Canada,Maize,2004,82410,537,8.95,36138
Canada,Maize,2005,86035,537,8.38,36363
Canada,Maize,2006,84737,537,8.31,36572.75
Canada,Maize,2007,85108,537,7.72,45140.03
Canada,Maize,2008,90623,537,7.3,53707.3
Canada,Maize,2009,83723,537,7.8,54529.4
Canada,Maize,2010,97385,537,8.33,61050
Canada,Maize,2011,88946,537,7.21,62107.2
Canada,Maize,2012,92109,537,7.85,73508.9
Canada,Maize,2013,95878,537,9.85,81659.8
Canada,Potatoes,1990,250994,537,7.82,29568
Canada,Potatoes,1991,96637,537,7.89,29477.5
Canada,Potatoes,1992,118173,537,8.77,29387
Canada,Potatoes,1993,107674,537,7.69,29296.5
Canada,Potatoes,1994,112448,537,8.27,29206
Canada,Potatoes,1995,107859,537,8.49,32223.4
Canada,Potatoes,1996,112323,537,7.16,35240.8
Canada,Potatoes,1997,111195,537,8.23,38258.2
Canada,Potatoes,1998,112271,537,8.72,41275.6
Canada,Potatoes,1999,110517,537,7.69,44293
Canada,Potatoes,2000,116314,537,7.63,39667
Canada,Potatoes,2001,102703,537,7.77,38456
Canada,Potatoes,2002,111652,537,7.82,34226
Canada,Potatoes,2004,123630,537,8.95,36138
Canada,Potatoes,2005,115053,537,8.38,36363
Canada,Potatoes,2006,130482,537,8.31,36572.75
Canada,Potatoes,2007,126498,537,7.72,45140.03
Canada,Potatoes,2008,126065,537,7.3,53707.3
Canada,Potatoes,2009,127453,537,7.8,54529.4
Canada,Potatoes,2010,128373,537,8.33,61050
Canada,Potatoes,2011,120376,537,7.21,62107.2
Canada,Potatoes,2012,124735,537,7.85,73508.9
Canada,Potatoes,2013,132270,537,9.85,81659.8
Canada,Soybeans,1990,26096,537,7.82,29568
Canada,Soybeans,1991,24415,537,7.89,29477.5
Canada,Soybeans,1992,23363,537,8.77,29387
Canada,Soybeans,1993,26005,537,7.69,29296.5
Canada,Soybeans,1994,27447,537,8.27,29206
Canada,Soybeans,1995,27882,537,8.49,32223.4
Canada,Soybeans,1996,25168,537,7.16,35240.8
Canada,Soybeans,1997,25837,537,8.23,38258.2
Canada,Soybeans,1998,27922,537,8.72,41275.6
Canada,Soybeans,1999,27698,537,7.69,44293
Canada,Soybeans,2000,25483,537,7.63,39667
Canada,Soybeans,2001,15298,537,7.77,38456
Canada,Soybeans,2002,22814,537,7.82,34226
Canada,Soybeans,2004,25939,537,8.95,36138
Canada,Soybeans,2005,27082,537,8.38,36363
Canada,Soybeans,2006,28850,537,8.31,36572.75
Canada,Soybeans,2007,23010,537,7.72,45140.03
Canada,Soybeans,2008,27906,537,7.3,53707.3
Canada,Soybeans,2009,25371,537,7.8,54529.4
Canada,Soybeans,2010,29515,537,8.33,61050
Canada,Soybeans,2011,28738,537,7.21,62107.2
Canada,Soybeans,2012,30294,537,7.85,73508.9
Canada,Soybeans,2013,28810,537,9.85,81659.8
Canada,Wheat,1990,22769,537,7.82,29568
Canada,Wheat,1991,22559,537,7.89,29477.5
Canada,Wheat,1992,21603,537,8.77,29387
Canada,Wheat,1993,22027,537,7.69,29296.5
Canada,Wheat,1994,21275,537,8.27,29206
Canada,Wheat,1995,22467,537,8.49,32223.4
Canada,Wheat,1996,24304,537,7.16,35240.8
Canada,Wheat,1997,21285,537,8.23,38258.2
Canada,Wheat,1998,22550,537,8.72,41275.6
Canada,Wheat,1999,25971,537,7.69,44293
Canada,Wheat,2000,24446,537,7.63,39667
Canada,Wheat,2001,19452,537,7.77,38456
Canada,Wheat,2002,18324,537,7.82,34226
Canada,Wheat,2004,26409,537,8.95,36138
Canada,Wheat,2005,27381,537,8.38,36363
Canada,Wheat,2006,26096,537,8.31,36572.75
Canada,Wheat,2007,23317,537,7.72,45140.03
Canada,Wheat,2008,28575,537,7.3,53707.3
Canada,Wheat,2009,27897,537,7.8,54529.4
Canada,Wheat,2010,28085,537,8.33,61050
Canada,Wheat,2011,29568,537,7.21,62107.2
Canada,Wheat,2012,28645,537,7.85,73508.9
Canada,Wheat,2013,35943,537,9.85,81659.8
Central African Republic,Cassava,1990,28432,1342,25.42,0.04
Central African Republic,Cassava,1991,33604,1342,25.45,0.04
Central African Republic,Cassava,1992,34473,1342,24.81,0.04
Central African Republic,Cassava,1993,34472,1342,25.14,0.25
Central African Republic,Cassava,1994,30988,1342,25.39,2.16
Central African Republic,Cassava,1995,28918,1342,25.5,22.87
Central African Republic,Cassava,1996,29228,1342,25.32,22.87
Central African Republic,Cassava,1997,30458,1342,25.69,22.87
Central African Republic,Cassava,1998,30380,1342,25.96,22.87
Central African Republic,Cassava,1999,29421,1342,25.05,22.87
Central African Republic,Cassava,2000,29839,1342,25.4,22.87
Central African Republic,Cassava,2001,30383,1342,25.28,22.87
Central African Republic,Cassava,2002,30614,1342,25.44,22.87
Central African Republic,Cassava,2004,29768,1342,25.67,22.87
Central African Republic,Cassava,2005,29771,1342,25.92,22.87
Central African Republic,Cassava,2006,29789,1342,25.85,22.87
Central African Republic,Cassava,2007,30000,1342,25.88,22.87
Central African Republic,Cassava,2008,30000,1342,25.76,22.87
Central African Republic,Cassava,2009,30000,1342,26.17,22.87
Central African Republic,Cassava,2010,28175,1342,26.06,22.87
Central African Republic,Cassava,2011,28132,1342,25.23,22.87
Central African Republic,Cassava,2012,28132,1342,25.28,22.87
Central African Republic,Cassava,2013,28375,1342,25.69,22.87
Central African Republic,Maize,1990,7324,1342,25.42,0.04
Central African Republic,Maize,1991,8149,1342,25.45,0.04
Central African Republic,Maize,1992,9038,1342,24.81,0.04
Central African Republic,Maize,1993,9038,1342,25.14,0.25
Central African Republic,Maize,1994,8500,1342,25.39,2.16
Central African Republic,Maize,1995,8500,1342,25.5,22.87
Central African Republic,Maize,1996,8500,1342,25.32,22.87
Central African Republic,Maize,1997,9178,1342,25.69,22.87
Central African Republic,Maize,1998,9799,1342,25.96,22.87
Central African Republic,Maize,1999,10556,1342,25.05,22.87
Central African Republic,Maize,2000,10600,1342,25.4,22.87
Central African Republic,Maize,2001,10700,1342,25.28,22.87
Central African Republic,Maize,2002,9826,1342,25.44,22.87
Central African Republic,Maize,2004,9615,1342,25.67,22.87
Central African Republic,Maize,2005,9034,1342,25.92,22.87
Central African Republic,Maize,2006,9010,1342,25.85,22.87
Central African Republic,Maize,2007,8500,1342,25.88,22.87
Central African Republic,Maize,2008,8500,1342,25.76,22.87
Central African Republic,Maize,2009,8500,1342,26.17,22.87
Central African Republic,Maize,2010,16148,1342,26.06,22.87
Central African Republic,Maize,2011,16804,1342,25.23,22.87
Central African Republic,Maize,2012,17505,1342,25.28,22.87
Central African Republic,Maize,2013,12446,1342,25.69,22.87
Central African Republic,Plantains and others,1990,26154,1342,25.42,0.04
Central African Republic,Plantains and others,1991,26576,1342,25.45,0.04
Central African Republic,Plantains and others,1992,26667,1342,24.81,0.04
Central African Republic,Plantains and others,1993,26987,1342,25.14,0.25
Central African Republic,Plantains and others,1994,27143,1342,25.39,2.16
Central African Republic,Plantains and others,1995,27448,1342,25.5,22.87
Central African Republic,Plantains and others,1996,27693,1342,25.32,22.87
Central African Republic,Plantains and others,1997,27931,1342,25.69,22.87
Central African Republic,Plantains and others,1998,28276,1342,25.96,22.87
Central African Republic,Plantains and others,1999,28381,1342,25.05,22.87
Central African Republic,Plantains and others,2000,28575,1342,25.4,22.87
Central African Republic,Plantains and others,2001,28770,1342,25.28,22.87
Central African Republic,Plantains and others,2002,29286,1342,25.44,22.87
Central African Republic,Plantains and others,2004,29096,1342,25.67,22.87
Central African Republic,Plantains and others,2005,28929,1342,25.92,22.87
Central African Republic,Plantains and others,2006,28962,1342,25.85,22.87
Central African Republic,Plantains and others,2007,29078,1342,25.88,22.87
Central African Republic,Plantains and others,2008,29052,1342,25.76,22.87
Central African Republic,Plantains and others,2009,29310,1342,26.17,22.87
Central African Republic,Plantains and others,2010,29333,1342,26.06,22.87
Central African Republic,Plantains and others,2011,28475,1342,25.23,22.87
Central African Republic,Plantains and others,2012,28333,1342,25.28,22.87
Central African Republic,Plantains and others,2013,28626,1342,25.69,22.87
Central African Republic,Potatoes,1990,24509,1342,25.42,0.04
Central African Republic,Potatoes,1991,25714,1342,25.45,0.04
Central African Republic,Potatoes,1992,25813,1342,24.81,0.04
Central African Republic,Potatoes,1993,25833,1342,25.14,0.25
Central African Republic,Potatoes,1994,25785,1342,25.39,2.16
Central African Republic,Potatoes,1995,25725,1342,25.5,22.87
Central African Republic,Potatoes,1996,25676,1342,25.32,22.87
Central African Republic,Potatoes,1997,25549,1342,25.69,22.87
Central African Republic,Potatoes,1998,25526,1342,25.96,22.87
Central African Republic,Potatoes,1999,25434,1342,25.05,22.87
Central African Republic,Potatoes,2000,25641,1342,25.4,22.87
Central African Republic,Potatoes,2001,24792,1342,25.28,22.87
Central African Republic,Potatoes,2002,24109,1342,25.44,22.87
Central African Republic,Potatoes,2004,20308,1342,25.67,22.87
Central African Republic,Potatoes,2005,18862,1342,25.92,22.87
Central African Republic,Potatoes,2006,15360,1342,25.85,22.87
Central African Republic,Potatoes,2007,14295,1342,25.88,22.87
Central African Republic,Potatoes,2008,13425,1342,25.76,22.87
Central African Republic,Potatoes,2009,12657,1342,26.17,22.87
Central African Republic,Potatoes,2010,11650,1342,26.06,22.87
Central African Republic,Potatoes,2011,11574,1342,25.23,22.87
Central African Republic,Potatoes,2012,11818,1342,25.28,22.87
Central African Republic,Potatoes,2013,11818,1342,25.69,22.87
Central African Republic,"Rice, paddy",1990,16729,1342,25.42,0.04
Central African Republic,"Rice, paddy",1991,13375,1342,25.45,0.04
Central African Republic,"Rice, paddy",1992,14516,1342,24.81,0.04
Central African Republic,"Rice, paddy",1993,14514,1342,25.14,0.25
Central African Republic,"Rice, paddy",1994,13201,1342,25.39,2.16
Central African Republic,"Rice, paddy",1995,15214,1342,25.5,22.87
Central African Republic,"Rice, paddy",1996,13200,1342,25.32,22.87
Central African Republic,"Rice, paddy",1997,14167,1342,25.69,22.87
Central African Republic,"Rice, paddy",1998,14231,1342,25.96,22.87
Central African Republic,"Rice, paddy",1999,15000,1342,25.05,22.87
Central African Republic,"Rice, paddy",2000,14903,1342,25.4,22.87
Central African Republic,"Rice, paddy",2001,14882,1342,25.28,22.87
Central African Republic,"Rice, paddy",2002,14891,1342,25.44,22.87
Central African Republic,"Rice, paddy",2004,19938,1342,25.67,22.87
Central African Republic,"Rice, paddy",2005,20087,1342,25.92,22.87
Central African Republic,"Rice, paddy",2006,16000,1342,25.85,22.87
Central African Republic,"Rice, paddy",2007,15000,1342,25.88,22.87
Central African Republic,"Rice, paddy",2008,15000,1342,25.76,22.87
Central African Republic,"Rice, paddy",2009,15000,1342,26.17,22.87
Central African Republic,"Rice, paddy",2010,23353,1342,26.06,22.87
Central African Republic,"Rice, paddy",2011,16000,1342,25.23,22.87
Central African Republic,"Rice, paddy",2012,30000,1342,25.28,22.87
Central African Republic,"Rice, paddy",2013,18665,1342,25.69,22.87
Central African Republic,Sorghum,1990,7772,1342,25.42,0.04
Central African Republic,Sorghum,1991,10088,1342,25.45,0.04
Central African Republic,Sorghum,1992,12618,1342,24.81,0.04
Central African Republic,Sorghum,1993,11576,1342,25.14,0.25
Central African Republic,Sorghum,1994,8020,1342,25.39,2.16
Central African Republic,Sorghum,1995,7343,1342,25.5,22.87
